video_id,comment,clean_comment,sentiment_score,sentiment_label,complaint_score,severity_score,svd_1,svd_2
OlafTBAEWvg,Mmm. Darwin.,mmm darwin,0.0,0,0,0.0,0.0,0.0
OlafTBAEWvg,The person who died could have experienced a medical event. But Im really just here for the comments to see how far our civilization has fallen.,person died could experienced medical event im really comment see far civilization fallen,0.275,1,0,-0.275,0.0945448256044688,-0.012011476348336849
OlafTBAEWvg,"Imagine the shock of driving passed what you think is a secure, protective barrier wall when a speeding car crashes through like a missile.",imagine shock driving passed think secure protective barrier wall speeding car crash like missile,0.4,1,2,3.6,0.21514078737841763,-0.12915293527017085
OlafTBAEWvg,"I gotta tell you. I know I sound old but I got my Driver's license in 1995. We had pagers, not cell phones, whatever my point is. I get past all the time by these kids with their faces buried in the phones. Doing well over a 100 and I'm not making that up in the IKE 355 I'm surprised there aren't more meat wagons around. I don't blame our troopers.They're the best, but you know, there's just too many psychopaths out there driving.I think if your driving 40 over and if you're caught texting and driving, I don't even know. Should be pretty severe penalty. All these kids who can't drive to Begin With. And then pritzker's like, make, and weed legal, so now they're stupid, high and reading their phones😂 Alright you can't win",gotta tell know sound old got driver license pager cell phone whatever point get past time kid face buried phone well making ike surprised meat wagon around blame trooper best know many psychopath driving think driving caught texting driving even know pretty severe penalty kid drive begin pritzker like make weed legal stupid high reading phone alright win,0.24666666666666673,1,0,-0.24666666666666673,0.25361312089369686,-0.09975773404658225
OlafTBAEWvg,Not much of a barrier wall,much barrier wall,-0.1,-1,0,0.1,0.03358152095400445,0.006567445543701547
OlafTBAEWvg,Charger or avenger?,charger avenger,0.0,0,0,0.0,0.0,0.0
OlafTBAEWvg,Unfortunate death but theres absolutely no reason to be speeding like that,unfortunate death there absolutely reason speeding like,-0.3,-1,1,2.3,0.11499856806414707,-0.0399378229178206
OlafTBAEWvg,"4-AM this happened. Probably out drinking, Blacked out, lost ( Why else Speeding so fast ) Not knowing there was a curve. Died ? Probably woke up hitting the curb at the curve. Boom ! Back to sleep Permanently.",happened probably drinking blacked lost else speeding fast knowing curve died probably woke hitting curb curve boom back sleep permanently,0.125,1,2,3.875,0.0612655902192857,-0.022709057482307837
OlafTBAEWvg,Oils like a bull 🐂 ran trew lol,oil like bull ran trew lol,0.8,1,0,-0.8,0.18489172400313172,-0.06893073292337723
OlafTBAEWvg,"What sort of dim bulb reporter wrote this story? The driver didn't ""hit a curb.""  Obviously, the driver completely ""missed the turn"" and simply plowed straight ahead into the barrier.  Could be a drunk/distracted driver.  Could be someone who passed out, fell asleep, or had some medical issue.  Could be a driver who decided that one last breakfast listening to his nagging wife made him just end it all.",sort dim bulb reporter wrote story driver hit curb obviously driver completely missed turn simply plowed straight ahead barrier could drunk distracted driver could someone passed fell asleep medical issue could driver decided one last breakfast listening nagging wife made end,0.05714285714285715,1,1,1.9428571428571428,0.15663736481032742,-0.09789530758299339
OlafTBAEWvg,Not in a hurry anymore.,hurry anymore,0.0,0,0,0.0,0.008323645069250948,0.001393415085355253
OlafTBAEWvg,"The  driver has not yet been identified, but here's clear video of the vehicle to incite panic on anyone who is familiar someone who drives a similar vehicle...  why? well, because you heard it here first! SMH",driver yet identified clear video vehicle incite panic anyone familiar someone drive similar vehicle well heard first smh,0.19687500000000002,1,0,-0.19687500000000002,0.1319806480245953,-0.060553422411769975
OlafTBAEWvg,"Based on the picture of the 35mph speed limit sign, and considering the hole in the wall, I'm going to guess that speed (and maybe alcohol) was at play.  A car going 35-45 mph likely wouldn't punch a hole through a wall like that (especially if this is made of concrete).",based picture mph speed limit sign considering hole wall going guess speed maybe alcohol play car going mph likely punch hole wall like especially made concrete,0.05000000000000001,1,1,1.95,0.1369561278240952,-0.058384523811279225
OlafTBAEWvg,One less stupid driver,one less stupid driver,-0.4833333333333333,-1,0,0.4833333333333333,0.14310616511698263,-0.07132224706203504
OlafTBAEWvg,I left the area of the south ‘burbs back in ‘90 and it was nutty back then. I see it’s only gotten worse. Looks like the equivalent of the flyin Ryan only on  the Stevenson. I doubt this was the sort of thing Mr Adlai wanted.,left area south burbs back nutty back see gotten worse look like equivalent flyin ryan stevenson doubt sort thing mr adlai wanted,-0.06666666666666667,-1,0,0.06666666666666667,0.17602211057914374,-0.03404122258967376
OlafTBAEWvg,Took the Nestea plunge I guess.,took nestea plunge guess,0.0,0,0,0.0,0.017180652798653252,-0.006232214438606668
OlafTBAEWvg,Modern Darwinism.,modern darwinism,0.2,1,0,-0.2,0.0,0.0
OlafTBAEWvg,"Very high rate of speed, I don't see brake marking? This appears to be a suicide by car.",high rate speed see brake marking appears suicide car,0.20800000000000002,1,1,1.792,0.12707354054594178,-0.08371194447547496
OlafTBAEWvg,Oh okay I see what happened. Took me a while to figure it out. Looks like he was going to make a turn going really fast and his car slid off the road and into the freeway. I don't think the wall really added much to his injuries but was probably hit by a few cars or rolled.,oh okay see happened took figure look like going make turn going really fast car slid road freeway think wall really added much injury probably hit car rolled,0.18,1,2,3.82,0.26727407944230674,-0.11627692374214033
OlafTBAEWvg,One less Democrat to vote 😂,one less democrat vote,-0.16666666666666666,-1,0,0.16666666666666666,0.05675280447493135,0.004155489419291307
OlafTBAEWvg,1:26 I'm just guessing that the speed limit was 15 MPH on the frontage road there through the turn.,guessing speed limit mph frontage road turn,0.0,0,2,4.0,0.05857100806990766,-0.0248521638742107
OlafTBAEWvg,Great! An ignorant driver off the road ❤,great ignorant driver road,1.0,1,1,1.0,0.13026323954574875,-0.07556201039896525
OlafTBAEWvg,Well he won't be speeding no more now. Will he lesson talk?,well speeding lesson talk,-0.25,-1,1,2.25,0.034414195681204025,-0.009138311983296388
OlafTBAEWvg,"Driving that fast, driver got what he deserved.",driving fast driver got deserved,0.2,1,1,1.8,0.19231560114277657,-0.1336850465506489
OlafTBAEWvg,He needs a parachute.,need parachute,0.0,0,0,0.0,0.07219842064058639,-0.020888129925435716
OlafTBAEWvg,Texting and driving I'm sure.,texting driving sure,0.5,1,0,-0.5,0.09451476994223151,-0.05366789653142948
OlafTBAEWvg,Darwin Award!,darwin award,0.0,0,0,0.0,0.0,0.0
OlafTBAEWvg,"Always a accident there , slow the fk down !!!!!",always accident slow fk,-0.38735894097222223,-1,1,2.3873589409722222,0.06092871007317273,-0.012152676578704169
OlafTBAEWvg,How fucking fast was that person driving???,fucking fast person driving,0.2,1,1,1.8,0.07946786576533561,-0.04602553761663479
OlafTBAEWvg,Check for Flux capacitor,check flux capacitor,0.0,0,0,0.0,0.012954994931609154,-0.006093988592346601
OlafTBAEWvg,I think this may have ended exactly like the driver intended. A turn can come out of nowhere. You could see that wall coming for a mile. I doubt he/she figured on punching thru.,think may ended exactly like driver intended turn come nowhere could see wall coming mile doubt figured punching thru,0.25,1,0,-0.25,0.16294977799694907,-0.0745805105324294
OlafTBAEWvg,Prayers for his family.,prayer family,0.0,0,0,0.0,0.030519644445067606,-0.001230870265466412
OlafTBAEWvg,People don’t know how to drive because they drive were popped. They smoke pot and they drive. Thanks to the governor of Illinois.,people dont know drive drive popped smoke pot drive thanks governor illinois,0.2,1,0,-0.2,0.1690012992701274,-0.04545790357417691
OlafTBAEWvg,Looks like drunk driving to me,look like drunk driving,-0.5,-1,0,0.5,0.2540105645245272,-0.10918955315498018
OlafTBAEWvg,Nice,nice,0.6,1,0,-0.6,0.03031515998209723,0.008655024126705166
OlafTBAEWvg,"I thankful that the other driver was relativity unharm. IHe may be physicaly unharm, but psycologicaly I wonder),  The driver on the other hand got exactly what he deserved.  I know many of you will think that's harsh, but he had no concern about others lives so why should I care about his.",thankful driver relativity unharm ihe may physicaly unharm psycologicaly wonder driver hand got exactly deserved know many think harsh concern others life care,0.06,1,0,-0.06,0.18382122981649024,-0.08598146003783863
OlafTBAEWvg,Did Wylie coyote paint a tunnel on the other side of the wall?,wylie coyote paint tunnel side wall,-0.125,-1,0,0.125,0.038535697210671904,0.006319178561359297
OlafTBAEWvg,"Let me guess 🤔, going to fast for current conditions.",let guess going fast current condition,0.1,1,1,1.9,0.07786364594596464,-0.019888046102671326
OlafTBAEWvg,Couldn't have happened to a more deserving person.,happened deserving person,0.55,1,0,-0.55,0.035670171470851636,-0.011359467171656326
OlafTBAEWvg,Body Shop guy...I can buff it out,body shop guy buff,0.0,0,0,0.0,0.04063548014077849,-0.006292563381836295
OlafTBAEWvg,Life is about physics and probabilities.,life physic probability,0.0,0,0,0.0,0.08009707296097629,0.004670360341779491
OlafTBAEWvg,Can't fix stupid,fix stupid,-0.7999999999999999,-1,0,0.7999999999999999,0.03408950819063274,-0.008153725954914266
OlafTBAEWvg,"Bro thought he was batman, flying on rooftops",bro thought batman flying rooftop,0.0,0,0,0.0,0.04326455201941727,-0.0028712936076961447
OlafTBAEWvg,The usual suspect,usual suspect,-0.25,-1,0,0.25,0.013983243763617807,-0.0028114140581246287
OlafTBAEWvg,Probably nothing of value was lost.,probably nothing value lost,0.0,0,0,0.0,0.04988064296942815,-0.006848275126427182
OlafTBAEWvg,Humpty Dumpty was late for work,humpty dumpty late work,-0.3,-1,0,0.3,0.024119178041812038,-0.0031008878204447183
OlafTBAEWvg,"the driver had to have been speeding, 200+mph is the normal speed nowadays.",driver speeding mph normal speed nowadays,0.15,1,1,1.85,0.09091583700868025,-0.058245320424608935
OlafTBAEWvg,Crash through a brick wall then got T-boned by a speeding car on the highway. Holy frick.,crash brick wall got boned speeding car highway holy frick,0.0,0,2,4.0,0.1237850986007454,-0.09333440295048967
OlafTBAEWvg,Speed kills. I do not feel bad for the dead speeder. Never do.,speed kill feel bad dead speeder never,-0.44999999999999996,-1,2,4.45,0.07469995462097043,-0.002259764072389826
OlafTBAEWvg,"THAT LOOKS LIKE A DODGE. .. DODGE STANDS FOR 
DO 
OR
DIE
GARBAGE 
ENGINE'S 😊😊😊😊😊",look like dodge dodge stand die garbage engine,0.0,0,0,0.0,0.11481463592626683,-0.040609499453378176
OlafTBAEWvg,"😂 🇺🇸 Sorry, but you make absolutely no sense 😂 
🇺🇸 You are only 4,2% of the world’s Population - HIRE the B E S T of the 95,8% in this WORLD 🌍 
👎 🇺🇸 USA - police officer training =                      4-6 MONTHS   =      🇺🇸     760 HOURS 🇺🇸 😂
👏 WORLD - police officer training =  *3 YEARS* ( 36 MONTHS ) =    🌎  *4.500 HOURS*

   🇺🇸 THE ONLY ADULTS IN THIS WORLD 2 ALLOW 🇺🇸 
   0  Hours of Mandatory Professional Driving School - 0️⃣  - Z E R O  
760 Hours of Stress & Screaming Police Academy  with Highschool or GED 😳 

🇩🇪 Germany ( NO SPEED LIMIT FWY )  
[ 🍺 & 🍷 Drinking Age = 16, including passengers in cars 😂 ]

14 HOURS MANDATORY Theoretical EDUCATION 
13-28 Hours avg Practice Hours
12 HOURS MANDATORY Condition Driving (5 hrs Highway, 4 hrs Freeway + 3 hrs Dusk & Night)

FATALITIES per 100.000:
🇩🇪3 Months =   3,4 💀💀💀.4
🇺🇸0 Z E R O =  16.5 💀💀💀💀💀💀💀💀💀💀10💀💀💀💀💀💀= 16.5 *AVERAGE* 😮😢😢

🇺🇸Massach.=   7 💀💀💀💀💀💀💀 =7
🇺🇸Mississip.= 26 💀💀💀💀💀💀💀💀💀💀10💀💀💀💀💀💀💀💀💀💀20💀💀💀💀💀💀 =26
.",sorry make absolutely sense world population hire b e world usa police officer training month hour world police officer training year month hour adult world allow hour mandatory professional driving school z e r hour stress screaming police academy highschool ged germany speed limit fwy drinking age including passenger car hour mandatory theoretical education hour avg practice hour hour mandatory condition driving hr highway hr freeway hr dusk night fatality per month z e r average massach mississip,-0.09285714285714286,-1,1,2.092857142857143,0.08249811387869248,-0.023888194468322254
OlafTBAEWvg,"Weeeee, weeeee…..oh F………",weeeee weeeee oh f,0.0,0,0,0.0,0.03126018345114406,4.391082424858357e-05
OlafTBAEWvg,"""Excuse me while I kiss the sky""",excuse kiss sky,-0.05,0,0,0.05,0.002481906472786239,0.00017714900883488216
OlafTBAEWvg,Have the go fund me accts been established yet?,go fund accts established yet,0.0,0,0,0.0,0.08425603659205355,0.008569897509492047
OlafTBAEWvg,"""airborne' for about 10 ft",airborne ft,0.0,0,0,0.0,0.0,0.0
OlafTBAEWvg,Was that wile e coyote driving that thing?,wile e coyote driving thing,0.0,0,0,0.0,0.10665884761361559,-0.05157422458463725
